Fruit number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
56A,2,64,100,839.4,208.5,64.7,67.075,75.675,42,45.675,74.45,148.925,127.475,203.525,103.725,244.275,288.675,1209.075,1846.05,1303.475,428.75,b'UV IR',25 mA,b'OK Read',9:15:42
56A,2,64,100,806.2,520.125,1216.625,612.525,2274.35,3321.3,799.375,1368.8,15576.025,1889.6,2330.225,734.55,1533.425,851.075,1585.825,2005.825,1402.75,528.625,b'White UV IR',25 mA,b'OK Read',9:15:43
56A,2,64,100,203.925,717.15,2065.975,1003.725,4168.4,6196.75,1429.475,2442.425,28866.75,3368.55,4117.675,1250.1,2607.725,1265.925,902.425,433.7,224.575,199.75,b'White',50 mA,b'OK Read',9:15:44
56A,2,64,100,78.25,71.025,75.125,73.775,119.2,61.375,73.9,124.075,186.15,173.725,268.775,129.925,300.8,361.375,2144.375,3423.875,2665.55,903.775,b'IR',50 mA,b'OK Read',9:15:45
56A,2,64,100,1159.525,247.45,43.825,44.7,28.375,21,13.425,22.2,108.825,78.975,138.3,75.45,187.725,213.825,173.05,116.975,40.675,19.5,b'UV',50 mA,b'OK Read',9:15:46
56A,2,64,100,239.5,671.325,1882.35,952.325,3738.875,5492.425,1320.65,2253.05,25496.1,3048.175,3741.925,1166.25,2422.275,1285.15,2773.025,3689.225,2828.3,1064.55,b'White IR',50 mA,b'OK Read',9:15:47
56A,2,64,100,1017.25,868.375,2040.95,1008.2,4052.975,6057.825,1401.275,2391.5,28213.825,3278.3,4031.55,1231.225,2560.25,1246.675,882.725,427.975,221.325,199.75,b'White UV',50 mA,b'OK Read',9:15:48
56A,2,64,100,879.725,238.3,91.825,96.125,128.675,66.225,79.275,130.6,186.15,180.5,253.125,135.175,300.8,361.375,2133.425,3409.625,2668.8,908.65,b'UV IR',50 mA,b'OK Read',9:15:50
56A,2,64,100,763.525,762.975,1848.95,941.125,3625.35,5311.5,1281.7,2186.45,24659.875,2959.05,3634.925,1137.975,2358.95,1255.225,2700.725,3640.725,2820.15,1069.425,b'White UV IR',50 mA,b'OK Read',9:15:51
56A,2,64,100,237.125,861.5,2370.675,1166.925,4836.325,7245.175,1669.975,2849.95,33634.925,3889.75,4621.3,1452.325,3030.675,1449.825,1020.725,487.9,253.85,229,b'White',100 mA,b'OK Read',9:15:53
56A,2,64,100,125.675,116.85,123.125,125.175,213.825,101.775,131.675,224.65,252,268.5,367.925,183.375,395.8,470.45,3517.75,5683.65,5298.575,1963.475,b'IR',100 mA,b'OK Read',9:15:54
56A,2,64,100,1318.4,277.25,48,49.175,30.275,22.625,14.775,23.5,108.825,80.1,122.65,75.45,187.725,211.7,173.05,116.975,40.675,21.925,b'UV',100 mA,b'OK Read',9:15:54
56A,2,64,100,282.175,691.95,1880.25,976.9,3699.15,5347.05,1332.75,2277.875,24677.075,3033.5,3739.3,1185.125,2449.425,1364.275,4100.375,5920.475,5441.775,2119.375,b'White IR',100 mA,b'OK Read',9:15:55
56A,2,64,100,1083.65,1001.275,2308.05,1146.8,4656.575,6968.925,1609.525,2746.75,32357.675,3747.6,4584.75,1405.175,2922.1,1404.9,990.05,476.5,248.975,226.55,b'White UV',100 mA,b'OK Read',9:15:57
56A,2,64,100,654.45,231.425,133.55,140.825,219.5,105,135.7,228.575,252,273,391.425,187.575,395.8,470.45,3478.325,5649.4,5288.8,1970.775,b'UV IR',100 mA,b'OK Read',9:15:58
56A,2,64,100,557.225,746.95,1863.55,972.425,3644.275,5267.9,1315.275,2247.825,24347.725,2992.9,3700.175,1172.55,2420.025,1347.175,3909.825,5774.95,5392.95,2136.425,b'White UV IR',100 mA,b'OK Read',9:15:59
56A,2,64,150,61.65,169.55,645.533,305.517,1140.333,1687.583,392.3,675.7,8045.267,973.183,1224.683,374.433,785.567,423.4,351.917,165.483,82.45,60.083,b'White',12.5 mA,b'OK Read',9:16:01
56A,2,64,150,25.3,21.383,22.267,22.35,31.533,18.3,20.6,35.7,89.733,75.967,95.683,60.783,131.183,152.533,597.25,899.717,615.133,198.133,b'IR',12.5 mA,b'OK Read',9:16:02
56A,2,64,150,700.3,161.917,30.6,31.3,21.45,16.15,9.85,17.417,74.45,66.933,100.9,64.267,165.85,189.6,138.717,102.717,34.717,16.233,b'UV',12.5 mA,b'OK Read',9:16:03
56A,2,64,150,79.033,184.833,656.667,320.417,1170.617,1706.967,410.217,707.05,8100.633,1002.517,1202.067,396.783,835.317,483.267,848.4,1011.95,674.8,251.733,b'White IR',12.5 mA,b'OK Read',9:16:05
56A,2,64,150,693.967,307.033,649.7,323.4,1149.167,1698.35,398.567,685.283,8096.817,975.45,1191.633,387,808.183,450.483,313.95,180.7,79.2,64.967,b'White UV',12.5 mA,b'OK Read',9:16:06
56A,2,64,150,667.1,166.5,47.3,44.717,46.667,28,25.967,43.533,127.917,97.767,170.483,85.917,215.617,250.9,676.1,954.883,629.233,206.25,b'UV IR',12.5 mA,b'OK Read',9:16:08
56A,2,64,150,668.683,316.2,671.967,339.8,1179.433,1715.583,414.7,713.133,8127.367,1015.3,1229.917,413.55,883.567,541.717,876.15,1042.383,680.217,256.6,b'White UV IR',12.5 mA,b'OK Read',9:16:09
56A,2,64,150,116.983,352.85,1178.383,564.833,2218.867,3289,761.317,1307.85,15485.333,1835.067,2268.467,699.267,1474.633,772.667,562.2,287.233,136.7,112.067,b'White',25 mA,b'OK Read',9:16:11
56A,2,64,150,50.583,44.3,47.3,43.217,66.85,36.617,40.3,67.917,147,120.333,205.267,98.5,245.767,289.4,1195.95,1831.783,1301.867,425.5,b'IR',25 mA,b'OK Read',9:16:12
56A,2,64,150,937.417,207.733,40.35,38.75,26.483,19.383,11.65,20.033,110.733,76.717,140.917,73.35,188.467,213.833,173.767,117.933,39.05,17.867,b'UV',25 mA,b'OK Read',9:16:13
56A,2,64,150,145.433,380.35,1200.633,594.633,2268.05,3315.917,794.45,1360.1,15521.6,1885.467,2338.05,730,1530.417,848.217,1584.367,1999.167,1401.667,524.567,b'White IR',25 mA,b'OK Read',9:16:15
56A,2,64,150,904.217,517.817,1192.283,587.183,2220.117,3290.067,764.9,1312.217,15456.7,1838.083,2191.917,704.15,1474.633,774.083,562.2,287.233,139.95,116.933,b'White UV',25 mA,b'OK Read',9:16:16
56A,2,64,150,828.35,203.15,64,62.6,75.683,38.767,43.883,72.267,120.283,126.35,184.4,87.317,191.483,230.95,1190.1,1799.433,1304.033,427.117,b'UV IR',25 mA,b'OK Read',9:16:18
56A,2,64,150,801.467,517.817,1208.983,612.517,2268.05,3314.85,797.15,1363.583,15471.967,1873.433,2282.383,722.317,1492.717,802.6,1506.983,1964.933,1394.067,529.433,b'White UV IR',25 mA,b'OK Read',9:16:19
56A,2,64,150,192.867,702.65,2059.033,998.517,4146.333,6159.067,1420.533,2427.633,28591.833,3340.733,4058.517,1224.583,2511.983,1163.267,838.183,384.233,213.717,193.267,b'White',50 mA,b'OK Read',9:16:21
56A,2,64,150,77.467,68.733,65.383,73.033,113.533,59.233,73.45,122.767,147,159.433,193.1,120.85,275.933,330.733,2031.2,3347.8,2655.783,909.467,b'IR',50 mA,b'OK Read',9:16:22
56A,2,64,150,1147.667,244.4,41.733,43.217,27.75,18.3,12.533,20.9,72.55,73.7,113.083,64.267,152.283,172.5,150.4,95.1,37.967,17.867,b'UV',50 mA,b'OK Read',9:16:23
56A,2,64,150,229.217,655.3,1860.083,943.367,3709.867,5464.433,1315.733,2244.783,25283.233,3021.1,3566.217,1146.35,2337.083,1190.367,2653.267,3591.267,2816.35,1068.617,b'White IR',50 mA,b'OK Read',9:16:25
56A,2,64,150,994.333,852.35,2022.867,1002.983,4032.8,6036.283,1398.133,2387.583,28040.083,3258,3835.85,1211.317,2471.283,1147.6,811.9,380.433,210.467,194.883,b'White UV',50 mA,b'OK Read',9:16:26
56A,2,64,150,861.533,235.233,80.7,95.383,122.367,64.617,77.917,128.867,141.283,164.7,205.267,124.35,268.383,320.75,2012.217,3336.383,2657.967,915.967,b'UV IR',50 mA,b'OK Read',9:16:28
56A,2,64,150,755.633,756.117,1840.6,940.4,3615.267,5317.967,1285.283,2193.4,24603.567,2959.433,3632.317,1131.683,2312.967,1198.917,2612.383,3555.133,2815.267,1075.117,b'White UV IR',50 mA,b'OK Read',9:16:29
56A,2,64,150,232.383,850.817,2349.8,1165.433,4821.2,7232.783,1671.317,2852.55,33498.417,3883.733,4587.367,1446.033,2979.4,1389.933,968.15,454.617,246.267,227.367,b'White',100 mA,b'OK Read',9:16:31
56A,2,64,150,121.717,113.033,119.65,122.2,209.4,96.933,129.867,220.3,210.017,260.967,361.833,171.15,357.35,424.817,3346.9,5474.417,5260.6,1978.083,b'IR',100 mA,b'OK Read',9:16:32
56A,2,64,150,1277.3,267.317,38.95,46.2,26.483,17.233,13.433,20.9,74.45,66.933,85.233,57.983,117.6,132.583,118.283,79.883,32.55,17.867,b'UV',100 mA,b'OK Read',9:16:34
56A,2,64,150,271.9,679.733,1858.7,970.2,3683.383,5348.117,1334.55,2281.35,24632.2,3027.867,3712.333,1171.5,2373.267,1273.05,3901.783,5691.25,5404.883,2135.617,b'White IR',100 mA,b'OK Read',9:16:35
56A,2,64,150,1055.983,980.65,2285.8,1141.583,4634.5,6952.767,1611.3,2748.067,32223.083,3739.333,4411.667,1391.55,2837.667,1308.683,927.267,427.983,238.667,222.5,b'White UV',100 mA,b'OK Read',9:16:36
56A,2,64,150,635.483,221.483,121.033,132.633,209.4,96.933,131.667,222.917,210.017,253.45,306.167,163.467,304.583,362.1,3257.817,5409.733,5254.083,1986.2,b'UV IR',100 mA,b'OK Read',9:16:38
56A,2,64,150,550.117,737.783,1840.6,965.733,3621.567,5260.883,1314.833,2250,24227.45,2983.5,3656.667,1165.917,2383.833,1305.833,3681.283,5558.1,5340.867,2155.1,b'White UV IR',100 mA,b'OK Read',9:16:39
56A,3,64,50,71.15,174.15,638.6,308.5,1142.85,1696.2,395,681.8,8087.25,983.7,1247.3,394,854.9,504.65,376.75,205.45,87.9,63.35,b'White',12.5 mA,b'OK Read',9:16:46
56A,3,64,50,23.7,22.9,20.85,22.35,30.25,19.4,21.5,33.95,91.65,74.45,99.15,58.7,126.65,149.7,608.9,907.35,615.15,194.9,b'IR',12.5 mA,b'OK Read',9:16:47
56A,3,64,50,673.4,151.2,25.05,26.85,15.15,12.9,8.05,15.65,63,58.65,73.05,50.3,113.1,124.05,105.15,74.2,29.3,14.6,b'UV',12.5 mA,b'OK Read',9:16:48
56A,3,64,50,75.9,178.7,642.75,317.45,1158,1702.65,411.1,705.3,8064.35,992.75,1169,387.7,791.6,436.25,806.05,998.65,667.2,248.5,b'White IR',12.5 mA,b'OK Read',9:16:49
56A,3,64,50,673.4,302.45,642.75,321.9,1142.85,1696.2,397.7,684.4,8030,974.7,1132.5,375.15,764.45,402,302.25,154.05,78.1,63.35,b'White UV',12.5 mA,b'OK Read',9:16:50
56A,3,64,50,635.5,155.8,33.4,40.25,41.65,22.6,24.2,39.2,91.65,78.95,93.95,62.85,122.15,145.4,604.55,907.35,618.4,199.75,b'UV IR',12.5 mA,b'OK Read',9:16:50
56A,3,64,50,640.25,302.45,655.25,330.85,1169.35,1705.9,413.8,710.55,8070.1,997.25,1216,389.8,787.05,431.95,801.7,992.95,670.45,253.35,b'White UV IR',12.5 mA,b'OK Read',9:16:51
56A,3,64,50,109.1,343.7,1151.95,554.4,2198.7,3282.55,760.4,1308.75,15452.9,1816.25,2212.8,676.9,1379.65,667.15,490.65,233.95,123.7,107.2,b'White',25 mA,b'OK Read',9:16:53
56A,3,64,50,42.7,36.65,37.55,40.25,60.55,32.3,37.6,65.3,108.8,101.55,151.35,79.65,171.9,205.3,1134.6,1808.95,1292.1,419,b'IR',25 mA,b'OK Read',9:16:54
56A,3,64,50,920.05,201.65,37.55,35.75,22.7,16.15,10.75,18.3,68.75,69.95,109.6,60.8,144.75,162.5,148.95,91.3,35.8,14.6,b'UV',25 mA,b'OK Read',9:16:54
56A,3,64,50,137.55,371.2,1177,590.15,2259.2,3311.6,795.35,1363.6,15498.7,1870.4,2270.2,708.35,1433.9,739.9,1515.75,1963.05,1396.25,521.3,b'White IR',25 mA,b'OK Read',9:16:55
56A,3,64,50,877.35,504.1,1168.65,581.25,2210.05,3285.75,765.8,1313.95,15458.6,1825.3,2212.8,681.1,1379.65,667.15,490.65,233.95,126.95,112.05,b'White UV',25 mA,b'OK Read',9:16:56
56A,3,64,50,801.45,197.05,54.25,58.1,68.1,35.55,43,70.55,108.8,108.3,140.9,79.65,149.25,175.35,1125.85,1797.55,1295.35,423.9,b'UV IR',25 mA,b'OK Read',9:16:57
56A,3,64,50,773,504.1,1185.35,608.05,2259.2,3308.4,800.75,1368.8,15515.9,1874.95,2197.15,712.55,1433.9,735.6,1507,1957.3,1396.25,521.3,b'White UV IR',25 mA,b'OK Read',9:16:58
56A,3,64,50,194.45,696.55,2007.55,997,4143.8,6193.5,1434.85,2450.25,28838.1,3355,4070.7,1228.1,2496.9,1150.45,827.95,382.35,211.55,194.9,b'White',50 mA,b'OK Read',9:16:59
56A,3,64,50,75.9,64.15,66.8,71.55,117.3,58.15,72.55,122.75,171.85,162.45,224.4,119.45,257.85,312.2,2115.9,3446.7,2675.3,896.45,b'IR',50 mA,b'OK Read',9:17:00
56A,3,64,50,1114.45,233.7,33.4,40.25,22.7,16.15,13.45,18.3,91.65,60.9,73.05,58.7,122.15,141.15,109.5,85.6,29.3,14.6,b'UV',50 mA,b'OK Read',9:17:01
56A,3,64,50,237.1,655.3,1828.1,947.85,3701.05,5443.95,1319.3,2249.15,25281.3,3041.4,3731.5,1165.2,2392.85,1278.75,2781.8,3737.75,2844.55,1062.1,b'White IR',50 mA,b'OK Read',9:17:02
56A,3,64,50,1000.65,861.5,1990.85,1010.45,4034.05,6032,1402.6,2390.2,28013.35,3278.3,3987.2,1232.3,2533.1,1240.25,889.3,433.7,224.55,199.75,b'White UV',50 mA,b'OK Read',9:17:03
56A,3,64,50,877.35,238.3,91.8,98.35,132.45,67.85,80.6,133.2,200.45,187.25,276.6,144.6,316.65,376.35,2155.35,3463.85,2688.35,911.1,b'UV IR',50 mA,b'OK Read',9:17:03
56A,3,64,50,763.55,760.7,1832.25,947.85,3625.35,5314.75,1287.05,2194.25,24542.45,2969.2,3632.3,1146.35,2347.65,1261.65,2733.6,3703.5,2838.05,1067,b'White UV IR',50 mA,b'OK Read',9:17:04
56A,3,64,50,237.1,852.35,2341.45,1162.45,4828.75,7230.6,1671.3,2852.55,33385.8,3894.25,4743.95,1454.4,2994.5,1445.55,1029.5,490.75,257.1,229,b'White',100 mA,b'OK Read',9:17:06
56A,3,64,50,132.8,119.15,125.2,129.65,219.5,103.4,137.05,227.25,263.45,275.25,375.75,192.8,411.65,491.85,3627.25,5934.75,5360.4,1944,b'IR',100 mA,b'OK Read',9:17:07
56A,3,64,50,1294.7,274.95,50.1,49.2,30.25,22.6,16.1,23.5,120.3,83.5,130.45,81.75,199.05,222.4,179.6,119.85,42.3,19.5,b'UV',100 mA,b'OK Read',9:17:07
56A,3,64,50,284.55,691.95,1865.65,979.15,3697.25,5340.6,1338.15,2283.1,24502.4,3045.9,3741.9,1192.45,2438.1,1377.1,4218.65,6174.4,5503.6,2099.9,b'White IR',100 mA,b'OK Read',9:17:08
56A,3,64,50,1076.55,994.4,2278.85,1144.55,4643.35,6952.75,1612.2,2745.45,32057,3752.1,4587.35,1406.2,2885.9,1398.5,994.45,479.35,250.6,229,b'White UV',100 mA,b'OK Read',9:17:09
56A,3,64,50,649.7,233.7,137.75,143.05,223.25,106.6,139.7,232.5,263.45,279.75,401.85,194.9,411.65,491.85,3596.6,5906.2,5353.9,1948.85,b'UV IR',100 mA,b'OK Read',9:17:10
56A,3,64,50,550.1,737.8,1823.9,970.2,3621.55,5237.2,1319.3,2251.75,24107.2,2996.3,3684.5,1173.6,2383.85,1342.9,4056.55,6037.45,5461.3,2109.65,b'White UV IR',100 mA,b'OK Read',9:17:11
56A,3,64,100,68.775,176.425,638.575,310.725,1135.3,1688.125,393.65,679.175,8012.825,981.45,1244.7,395.05,845.875,500.375,374.55,205.425,87.875,65.775,b'White',12.5 mA,b'OK Read',9:17:12
56A,3,64,100,35.575,29.775,33.4,26.825,39.725,24.225,21.5,37.875,128.875,91.375,167,82.775,214.85,250.2,661.5,947.275,626.525,202.2,b'IR',12.5 mA,b'OK Read',9:17:13
56A,3,64,100,675.8,160.4,35.475,31.3,22.7,16.15,10.75,18.275,111.675,73.325,140.9,72.3,187.725,213.825,173.05,119.825,39.05,17.05,b'UV',12.5 mA,b'OK Read',9:17:14
56A,3,64,100,85.375,190.175,651.1,324.15,1161.775,1704.275,411.1,707.925,8047.175,1009.675,1229.05,411.8,877.55,538.875,871.775,1038.575,678.6,253.35,b'White IR',12.5 mA,b'OK Read',9:17:15
56A,3,64,100,680.55,309.325,651.1,326.375,1144.75,1694.575,399.025,687.025,8027.125,990.475,1197.725,400.275,850.4,504.65,376.75,208.275,91.125,68.2,b'White UV',12.5 mA,b'OK Read',9:17:16
56A,3,64,100,644.975,162.675,48,44.7,47.3,29.075,25.525,44.4,131.725,98.15,169.625,88.025,217.125,250.2,670.25,952.975,629.775,207.075,b'UV IR',12.5 mA,b'OK Read',9:17:16
56A,3,64,100,652.075,311.6,665.7,339.8,1173.125,1709.125,415.15,713.15,8058.625,1014.175,1268.175,412.85,870.75,532.45,858.625,1035.725,680.225,255.775,b'White UV IR',12.5 mA,b'OK Read',9:17:18
56A,3,64,100,118.55,357.425,1174.9,576.75,2215.7,3289,763.1,1312.65,15398.475,1837.7,2184.1,705.2,1474.625,776.225,567.3,291.025,136.7,114.5,b'White',25 mA,b'OK Read',9:17:19
56A,3,64,100,52.175,45.825,48,44.7,66.225,37.15,40.3,67.925,146.05,120.7,206.15,101.65,251.05,295.1,1191.575,1831.775,1308.375,428.75,b'IR',25 mA,b'OK Read',9:17:20
56A,3,64,100,939,208.5,41.725,40.25,26.5,19.375,12.1,19.6,105.95,77.85,138.3,74.4,194.5,220.25,179.6,122.7,40.675,19.5,b'UV',25 mA,b'OK Read',9:17:21
56A,3,64,100,147.025,382.65,1202.025,601.35,2268.675,3314.85,796.7,1364.9,15432.825,1888.475,2251.925,733.5,1528.9,851.075,1577.075,2000.125,1407.625,526.2,b'White IR',25 mA,b'OK Read',9:17:22
56A,3,64,100,901.05,520.125,1189.5,594.65,2219.5,3287.375,767.15,1316.575,15375.55,1843.35,2186.7,710.45,1472.375,778.375,569.5,291.025,141.575,116.925,b'White UV',25 mA,b'OK Read',9:17:23
56A,3,64,100,827.55,208.5,64.7,67.075,77.575,42,45.675,74.45,154.65,129.725,206.15,108.975,253.3,297.225,1191.575,1834.625,1310,431.175,b'UV IR',25 mA,b'OK Read',9:17:25
56A,3,64,100,794.35,520.125,1210.375,619.225,2268.675,3311.625,799.375,1370.125,15412.775,1891.85,2332.825,740.825,1528.9,853.2,1568.3,1994.4,1407.625,531.05,b'White UV IR',25 mA,b'OK Read',9:17:26
56A,3,64,100,206.3,714.875,2051.375,1012.675,4153.275,6174.15,1428.15,2439.825,28548.875,3367.425,3979.375,1256.375,2589.65,1265.925,909,436.55,226.2,199.75,b'White',50 mA,b'OK Read',9:17:28
56A,3,64,100,80.625,71.025,75.125,73.775,119.2,61.375,73.9,125.375,191.875,175.975,274,135.175,307.6,367.8,2102.75,3389.65,2675.325,911.1,b'IR',50 mA,b'OK Read',9:17:28
56A,3,64,100,1147.675,245.175,45.9,44.7,30.275,21,13.425,22.2,117.425,80.1,140.9,79.625,194.5,220.25,179.6,122.7,40.675,19.5,b'UV',50 mA,b'OK Read',9:17:29
56A,3,64,100,239.5,671.325,1876.075,967.975,3735.1,5481.125,1322,2258.275,25261.275,3052.675,3611.45,1173.6,2410.975,1283.025,2724.825,3655,2839.675,1071.875,b'White IR',50 mA,b'OK Read',9:17:31
56A,3,64,100,1007.775,868.375,2022.175,1023.85,4047.3,6046.525,1403.95,2398.025,27978.975,3288.45,3877.6,1239.6,2546.675,1246.675,889.3,430.85,224.575,199.75,b'White UV',50 mA,b'OK Read',9:17:32
56A,3,64,100,860.75,236,91.825,98.35,128.675,66.225,79.275,130.6,191.875,182.75,255.725,140.4,307.6,367.8,2091.8,3383.95,2678.575,915.95,b'UV IR',50 mA,b'OK Read',9:17:33
56A,3,64,100,761.15,762.975,1830.175,952.325,3625.35,5322.825,1292.45,2204.725,24573.975,2978.225,3647.975,1152.65,2354.425,1259.5,2665.675,3617.9,2831.55,1076.75,b'White UV IR',50 mA,b'OK Read',9:17:34
56A,3,64,100,239.5,854.65,2331.025,1175.875,4821.2,7232.25,1678.025,2863,33408.675,3906.675,4767.425,1465.95,3012.575,1451.95,1029.475,490.75,257.125,231.425,b'White',100 mA,b'OK Read',9:17:36
56A,3,64,100,128.05,116.85,123.125,127.425,213.825,101.775,133,224.65,257.75,270.75,394.025,187.575,400.325,476.85,3452.025,5640.85,5306.7,1973.2,b'IR',100 mA,b'OK Read',9:17:37
56A,3,64,100,1287.575,274.95,48,49.175,32.175,22.625,14.775,23.5,114.55,82.35,143.525,80.675,196.775,222.4,179.6,122.7,42.3,21.925,b'UV',100 mA,b'OK Read',9:17:38
56A,3,64,100,284.55,691.95,1865.65,988.075,3708.6,5368.05,1344.85,2297.45,24648.425,3059.45,3645.375,1200.85,2444.9,1370.7,4030.3,5874.825,5454.8,2131.55,b'White IR',100 mA,b'OK Read',9:17:39
56A,3,64,100,1059.925,987.525,2268.4,1151.275,4635.75,6947.925,1616.225,2757.2,32094.225,3763.4,4456.9,1416.7,2897.225,1404.9,998.8,476.5,252.225,226.55,b'White UV',100 mA,b'OK Read',9:17:40
56A,3,64,100,637.85,231.425,133.55,140.825,219.5,105,135.7,227.275,252,270.75,386.2,187.575,391.275,468.3,3399.45,5606.6,5306.7,1975.65,b'UV IR',100 mA,b'OK Read',9:17:41
56A,3,64,100,540.625,730.9,1830.175,965.725,3606.425,5209.725,1309.925,2240,23895.25,2994.025,3702.775,1171.5,2374.775,1334.35,3835.35,5729.3,5407.6,2143.725,b'White UV IR',100 mA,b'OK Read',9:17:42
56A,3,64,150,71.133,175.667,637.183,308.5,1127.717,1680.033,393.2,677.433,7961.267,978.45,1196.85,394.683,847.383,501.8,373.817,205.433,87.883,64.967,b'White',12.5 mA,b'OK Read',9:17:44
56A,3,64,150,34.783,30.55,33.383,26.833,39.1,23.7,21.5,37.45,126,90.25,168.75,81.033,214.1,248.05,652.733,941.567,629.233,204.633,b'IR',12.5 mA,b'OK Read',9:17:45
56A,3,64,150,670.267,155.8,34.783,28.317,22.7,14,8.95,15.667,95.467,72.2,139.167,60.783,153.8,176.767,172.317,100.817,37.967,14.617,b'UV',12.5 mA,b'OK Read',9:17:47
56A,3,64,150,74.3,180.25,641.367,318.933,1156.733,1695.117,409.317,703.567,7972.717,991.233,1216,387,784.05,433.383,791.45,981.517,670.45,250.1,b'White IR',12.5 mA,b'OK Read',9:17:48
56A,3,64,150,667.1,299.383,637.183,320.417,1134.033,1683.267,396.783,682.667,7959.367,970.933,1137.717,376.533,755.4,396.317,300.817,154.067,78.117,63.333,b'White UV',12.5 mA,b'OK Read',9:17:49
56A,3,64,150,627.583,152.75,34.783,38.75,40.367,22.617,24.183,40.05,89.733,78.967,109.6,61.467,122.133,142.55,589.933,895.917,620.55,201.383,b'UV IR',12.5 mA,b'OK Read',9:17:51
56A,3,64,150,630.75,300.917,648.317,332.333,1154.217,1692.967,412.9,707.917,7968.9,995,1170.767,390.5,779.533,430.533,787.067,981.517,672.633,253.35,b'White UV IR',12.5 mA,b'OK Read',9:17:52
56A,3,64,150,109.083,339.1,1140.817,555.883,2172.183,3249.15,758.633,1303.5,15240.967,1812.5,2218.017,683.2,1400.75,708.517,493.567,258.7,124.767,108.817,b'White',25 mA,b'OK Read',9:17:54
56A,3,64,150,50.583,44.3,48.7,43.217,65.6,36.617,39.417,67.05,145.1,117.317,186.133,96.4,242.75,286.55,1165.283,1816.567,1311.617,428.75,b'IR',25 mA,b'OK Read',9:17:55
56A,3,64,150,896.317,201.633,40.35,38.75,26.483,18.3,11.65,19.15,108.817,73.7,123.517,71.95,186.967,212.417,172.317,117.933,39.05,17.867,b'UV',25 mA,b'OK Read',9:17:57
56A,3,64,150,140.7,366.6,1168.633,585.7,2230.217,3270.683,792.667,1358.367,15256.233,1867.417,2211.05,713.233,1441.45,762.683,1508.433,1942.1,1403.833,524.567,b'White IR',25 mA,b'OK Read',9:17:58
56A,3,64,150,837.833,490.333,1146.383,569.3,2163.35,3229.767,762.217,1307.85,15176.05,1817.767,2137.983,681.8,1361.533,662.9,496.483,233.967,128.017,112.067,b'White UV',25 mA,b'OK Read',9:18:00
56A,3,64,150,771.433,194,52.867,59.617,68.117,36.617,43,70.533,116.467,107.55,127,79.633,150.783,181.05,1084.967,1763.3,1301.867,428.75,b'UV IR',25 mA,b'OK Read',9:18:01
56A,3,64,150,747.717,493.383,1174.2,596.133,2216.333,3257.767,794.45,1360.1,15231.417,1865.9,2270.2,711.833,1417.333,737.033,1458.783,1923.083,1400.583,529.433,b'White UV IR',25 mA,b'OK Read',9:18:02
56A,3,64,150,197.6,679.733,2000.6,977.65,4054.233,6057.833,1416.95,2426.767,28137.45,3344.483,4079.4,1231.583,2484.85,1168.983,871.767,388.033,221.317,194.883,b'White',50 mA,b'OK Read',9:18:04
56A,3,64,150,67.967,61.1,64,68.55,111,53.85,71.65,120.167,154.65,154.933,205.267,106.883,208.083,255.183,1962.583,3288.833,2675.317,914.333,b'IR',50 mA,b'OK Read',9:18:05
56A,3,64,150,1097.083,239.817,44.517,43.217,29.017,20.467,13.433,21.767,112.633,77.467,137.433,74.75,186.967,213.833,172.317,119.833,40.133,19.483,b'UV',50 mA,b'OK Read',9:18:07
56A,3,64,150,240.283,656.833,1855.917,947.85,3684.65,5449.35,1323.8,2264.8,25180.133,3052.683,3768.017,1175,2403.433,1280.167,2664.95,3604.583,2848.9,1083.233,b'White IR',50 mA,b'OK Read',9:18:08
56A,3,64,150,961.133,841.65,1993.65,998.517,3981.083,5989.983,1404.4,2403.25,27833.883,3288.083,3905.433,1241.35,2536.117,1245.95,887.833,427.983,223.483,201.383,b'White UV',50 mA,b'OK Read',9:18:10
56A,3,64,150,818.867,226.067,91.817,92.4,127.4,62.467,77.917,128,168,176.733,269.633,122.95,262.35,319.333,2023.9,3311.65,2691.6,922.45,b'UV IR',50 mA,b'OK Read',9:18:11
56A,3,64,150,736.65,745.417,1811.383,934.433,3578.683,5292.117,1292.45,2211.683,24500.467,2981.233,3647.983,1144.25,2308.433,1207.467,2565.667,3532.3,2843.483,1088.117,b'White UV IR',50 mA,b'OK Read',9:18:13
56A,3,64,150,230.8,821.8,2298.317,1152.017,4754.333,7166,1679.383,2870.85,33320.867,3900.283,4757.85,1452.317,2929.65,1358.583,972.533,441.3,247.35,227.367,b'White',100 mA,b'OK Read',9:18:14
56A,3,64,150,124.883,114.567,116.867,123.7,206.867,99.083,130.767,222.033,250.1,257.967,347.917,182.333,387.5,460.467,3249.05,5445.883,5318.1,2002.45,b'IR',100 mA,b'OK Read',9:18:16
56A,3,64,150,1214.067,265.783,48.7,47.683,31.533,21.533,15.233,23.517,114.55,78.217,125.25,76.15,188.467,215.267,173.767,119.833,41.233,21.117,b'UV',100 mA,b'OK Read',9:18:17
56A,3,64,150,282.967,681.267,1843.383,974.667,3677.067,5367.5,1354.25,2319.667,24763.933,3079.767,3686.25,1209.217,2447.15,1364.283,3868.2,5689.35,5469.983,2161.6,b'White IR',100 mA,b'OK Read',9:18:18
