Fruit number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
26C,3,64,150,93.267,87.067,98.783,81.967,142.55,113.083,89.567,140.183,177.55,160.95,172.217,116.667,316.633,392.033,2079.4,3595.083,2387.833,808.767,b'IR',50 mA,b'OK Read',11:28:33
26C,3,64,150,3836.617,748.483,91.817,70.05,55.5,82.917,34.033,45.283,108.817,72.95,48.717,70.55,217.117,246.633,176.683,121.733,47.733,24.367,b'UV',50 mA,b'OK Read',11:28:35
26C,3,64,150,303.517,1686.367,5304.783,2049.183,6307.167,11169.017,2822.25,3523.033,21262.5,2102.05,2659.867,1063.217,2255.667,1304.4,2681.017,3851.867,2564.667,982.55,b'White IR',50 mA,b'OK Read',11:28:36
26C,3,64,150,2915.017,2430.25,6011.533,2299.567,7147.267,12738.133,3170.667,3923.567,24231.267,2306.617,2835.567,1156.833,2457.717,1300.133,881.983,427.983,254.95,219.25,b'White UV',50 mA,b'OK Read',11:28:37
26C,3,64,150,2651.017,585.033,130.783,114.75,157.683,126,96.733,148.9,181.367,171.467,194.833,127.133,322.667,394.883,2070.633,3585.567,2390,816.9,b'UV IR',50 mA,b'OK Read',11:28:39
26C,3,64,150,1950.717,1994.917,5279.75,2050.683,6225.167,11025.783,2790,3484.717,20993.317,2081.75,2550.283,1058.333,2239.083,1294.433,2609.467,3804.317,2559.233,989.05,b'White UV IR',50 mA,b'OK Read',11:28:40
26C,3,64,150,335.133,2401.233,7061.917,2710.9,8629.45,15389.583,3823.6,4727.267,29176.05,2758.617,3411.383,1378.967,2934.167,1525.367,1028.017,490.75,294,254.967,b'White',100 mA,b'OK Read',11:28:42
26C,3,64,150,139.117,132.9,147.467,132.633,240.933,155.083,146,235.1,240.55,254.2,311.383,169.05,402.583,497.533,3352.733,5871.967,4701.883,1745.85,b'IR',100 mA,b'OK Read',11:28:43
26C,3,64,150,4438.917,852.35,98.783,78.983,59.283,86.15,35.833,47.883,110.733,76.717,50.45,73.35,220.133,249.483,179.617,123.633,48.817,25.983,b'UV',100 mA,b'OK Read',11:28:45
26C,3,64,150,322.483,1492.367,4955.583,1867.367,5863.133,9782.983,2521.3,3176.467,18658.383,2023.083,2562.45,991.967,2089.8,1290.15,3875.5,6069.783,4857.017,1895.25,b'White IR',100 mA,b'OK Read',11:28:46
26C,3,64,150,3087.317,2802.967,6822.633,2624.45,8263.633,14675.567,3649.85,4513.067,27818.617,2648.817,3267,1325.883,2810.533,1468.35,991.517,475.533,287.5,250.1,b'White UV',100 mA,b'OK Read',11:28:48
26C,3,64,150,1753.117,461.3,165.55,152.017,248.5,161.55,150.467,240.333,244.367,260.217,313.133,174.65,408.617,498.95,3311.85,5832.017,4699.717,1755.583,b'UV IR',100 mA,b'OK Read',11:28:49
26C,3,64,150,878.933,1648.167,4918.017,1910.583,5781.15,9970.383,2569.667,3239.167,19028.767,1997.517,2532.883,1010.833,2124.483,1301.55,3655,5906.2,4797.35,1913.117,b'White UV IR',100 mA,b'OK Read',11:28:50
26C,4,64,50,80.6,458.25,1924.1,715.35,2073.8,3715.45,910.9,1136.3,7159.4,694.9,866.35,345.8,778,470.45,324.2,176.9,84.6,63.35,b'White',12.5 mA,b'OK Read',11:28:58
26C,4,64,50,52.15,50.4,58.45,35.75,60.55,77.55,37.6,57.45,114.55,83.5,83.5,71.25,230.7,273.7,661.5,1021.45,569.55,185.15,b'IR',12.5 mA,b'OK Read',11:28:59
26C,4,64,50,2243.15,476.6,75.15,49.2,49.2,74.3,29.55,39.2,103.1,69.95,41.75,67.05,212.6,243.75,175.25,119.85,45.55,19.5,b'UV',12.5 mA,b'OK Read',11:29:00
26C,4,64,50,118.55,485.75,1957.45,737.7,2115.4,3754.25,929.7,1172.9,7216.7,744.55,913.3,383.5,868.5,573.1,876.15,1112.75,628.15,238.75,b'White IR',12.5 mA,b'OK Read',11:29:01
26C,4,64,50,2162.55,889,1970,746.65,2092.7,3751,921.65,1154.6,7199.5,728.75,850.65,377.25,850.4,543.15,381.15,211.15,107.4,77.95,b'White UV',12.5 mA,b'OK Read',11:29:01
26C,4,64,50,2110.4,467.4,87.65,62.6,71.9,87.25,45.7,65.3,120.3,94.75,73.05,81.75,239.75,278,670.25,1021.45,572.8,190,b'UV IR',12.5 mA,b'OK Read',11:29:02
26C,4,64,50,2025,866.1,1974.15,755.6,2119.2,3744.55,937.75,1178.1,7210.95,751.35,939.4,383.5,823.25,517.5,867.4,1084.25,631.4,243.6,b'White UV IR',12.5 mA,b'OK Read',11:29:03
26C,4,64,50,170.75,966.9,3501.75,1314.45,4007.55,7201.55,1762.65,2191.65,13797.6,1328.9,1654.35,662.25,1452,838.25,582.65,296.75,162.75,126.7,b'White',25 mA,b'OK Read',11:29:05
26C,4,64,50,66.4,64.15,75.15,53.65,90.8,90.45,56.45,86.2,137.45,110.55,104.4,90.1,275.95,333.6,1200.35,1991.55,1171.65,380.05,b'IR',25 mA,b'OK Read',11:29:06
26C,4,64,50,3087.3,632.4,87.65,62.6,56.75,80.75,32.25,44.4,103.1,72.2,62.65,71.25,230.7,260.9,188.35,125.55,48.8,24.35,b'UV',25 mA,b'OK Read',11:29:07
26C,4,64,50,199.2,994.4,3526.8,1345.75,4049.2,7224.15,1792.25,2243.9,13837.7,1374.05,1717,691.6,1483.65,885.3,1555.15,2145.65,1279.1,492.1,b'White IR',25 mA,b'OK Read',11:29:08
26C,4,64,50,2798.05,1489.3,3556,1354.7,4030.25,7208,1770.75,2204.7,13797.6,1340.2,1602.2,672.7,1442.95,816.85,569.5,285.3,162.75,131.55,b'White UV',25 mA,b'OK Read',11:29:09
26C,4,64,50,2684.2,582,108.5,89.4,105.95,103.4,64.5,96.65,143.2,124.1,109.6,98.5,266.9,316.5,1182.8,1980.15,1174.95,384.9,b'UV IR',25 mA,b'OK Read',11:29:10
26C,4,64,50,2394.9,1438.9,3576.85,1381.55,4083.25,7230.6,1797.6,2251.75,13837.7,1387.6,1664.8,702.05,1497.25,893.85,1572.7,2139.95,1288.85,496.95,b'White UV IR',25 mA,b'OK Read',11:29:11
26C,4,64,50,294.05,1997.95,6085.25,2338.3,7519.4,13459.7,3283.5,4072.45,25516.15,2414.15,3037.35,1188.25,2519.55,1325.8,915.6,439.4,260.35,219.25,b'White',50 mA,b'OK Read',11:29:12
26C,4,64,50,94.85,91.65,100.15,84.95,147.6,116.3,91.35,141.05,177.55,164.7,172.2,119.45,312.1,389.2,2115.9,3714.9,2388.9,799.05,b'IR',50 mA,b'OK Read',11:29:13
26C,4,64,50,3770.25,751.55,96,71.55,56.75,84,34.95,47,108.8,76.7,46.95,73.35,217.1,239.5,175.25,119.85,48.8,24.35,b'UV',50 mA,b'OK Read',11:29:14
26C,4,64,50,317.75,1764.25,5480.1,2137.1,6698.2,11857.2,2942.25,3678,22509.2,2226.9,2812.95,1108.65,2343.1,1342.9,2759.85,3988.8,2577.7,984.15,b'White IR',50 mA,b'OK Read',11:29:15
26C,4,64,50,2959.25,2469.95,6001.8,2329.35,7341.55,13172.15,3221.7,3996.7,25000.65,2369.05,2995.6,1173.6,2447.15,1261.65,898.05,410.85,260.35,224.1,b'White UV',50 mA,b'OK Read',11:29:16
26C,4,64,50,2703.2,609.45,137.75,120.7,162.7,132.45,99.4,151.5,183.3,178.25,198.3,134.15,343.8,414.85,2124.65,3720.6,2392.15,808.75,b'UV IR',50 mA,b'OK Read',11:29:17
26C,4,64,50,2062.95,2066.7,5338.2,2105.8,6463.6,11508.25,2861.65,3578.75,21856.25,2166,2645.95,1093.95,2311.45,1342.9,2720.45,3960.3,2571.15,984.15,b'White UV IR',50 mA,b'OK Read',11:29:18
26C,4,64,50,341.45,2410.4,6957.6,2713.85,8764.45,15792.35,3847.8,4767.3,29863.35,2804.5,3548.8,1389.45,2940.2,1522.5,1038.25,490.75,296.15,258.2,b'White',100 mA,b'OK Read',11:29:20
26C,4,64,50,147,137.5,150.25,138.6,249.75,161.55,150.45,242.95,246.3,264,318.35,176.05,411.65,513.2,3570.3,6362.7,4751.8,1715,b'IR',100 mA,b'OK Read',11:29:21
26C,4,64,50,4235,834,100.15,80.5,60.55,87.25,37.6,49.65,108.8,78.95,62.65,77.55,217.1,243.75,175.25,119.85,52.05,24.35,b'UV',100 mA,b'OK Read',11:29:21
26C,4,64,50,346.2,1608.45,5041.85,1994.05,6096.5,10677.95,2700.45,3406.35,20309.8,2105.05,2661.6,1060.45,2221,1364.3,4126.65,6585.25,4914.5,1875.75,b'White IR',100 mA,b'OK Read',11:29:22
26C,4,64,50,3016.2,2786.15,6778.1,2615.5,8439,14936.2,3648.95,4521.75,28305.45,2707.5,3444.45,1328.7,2800,1458.35,1007.55,473.65,292.9,253.35,b'White UV',100 mA,b'OK Read',11:29:23
26C,4,64,50,1821.1,485.75,175.3,160.95,257.35,168,155.85,248.15,246.3,270.75,302.7,182.35,416.15,517.5,3544.05,6328.5,4751.8,1719.85,b'UV IR',100 mA,b'OK Read',11:29:24
26C,4,64,50,1024.35,1745.95,5008.45,1989.6,6032.15,10584.25,2678.95,3380.25,20126.55,2084.75,2640.75,1056.25,2211.95,1355.75,3995.25,6448.3,4888.5,1885.5,b'White UV IR',100 mA,b'OK Read',11:29:25
26C,4,64,100,104.325,472,1953.3,726.525,2075.675,3713.85,913.575,1145.475,7185.175,715.225,881.975,369.9,843.625,536.725,376.75,205.425,104.15,73.075,b'White',12.5 mA,b'OK Read',11:29:27
26C,4,64,100,49.8,50.4,58.425,35.775,60.55,77.55,38.95,58.775,117.425,84.6,83.5,72.3,232.95,275.85,654.925,1007.2,569.575,185.15,b'IR',12.5 mA,b'OK Read',11:29:28
26C,4,64,100,2281.1,488.025,75.125,51.425,47.3,75.925,29.55,41.8,105.95,69.95,57.4,67.075,210.35,239.5,173.05,116.975,47.2,21.925,b'UV',12.5 mA,b'OK Read',11:29:29
26C,4,64,100,118.55,488.025,1965.825,737.7,2111.625,3738.075,932.4,1172.9,7219.55,742.3,874.15,384.55,868.5,573.075,867.4,1101.35,629.775,241.175,b'White IR',12.5 mA,b'OK Read',11:29:29
26C,4,64,100,2205.225,898.175,1978.35,751.125,2094.6,3731.625,922.975,1154.6,7202.375,726.5,895.025,378.275,848.125,538.875,378.925,208.275,107.4,77.95,b'White UV',12.5 mA,b'OK Read',11:29:30
26C,4,64,100,2153.05,474.3,85.55,64.825,73.8,87.225,45.675,66.6,123.15,93.625,75.675,80.675,237.475,278,663.675,1015.75,574.45,190.025,b'UV IR',12.5 mA,b'OK Read',11:29:31
26C,4,64,100,2070.075,884.425,1988.775,764.525,2121.1,3746.15,937.775,1180.725,7225.275,751.325,918.525,392.95,873.025,577.35,867.4,1104.2,633.025,246.05,b'White UV IR',12.5 mA,b'OK Read',11:29:32
26C,4,64,100,170.725,969.2,3528.875,1318.925,4015.125,7174.075,1757.3,2187.75,13760.4,1326.675,1651.775,661.2,1440.7,821.125,573.875,291.025,161.1,126.675,b'White',25 mA,b'OK Read',11:29:34
26C,4,64,100,66.4,64.15,75.125,53.65,88.925,90.475,56.425,87.5,140.325,111.675,106.975,89.075,264.625,320.75,1176.225,1963.025,1170.05,382.45,b'IR',25 mA,b'OK Read',11:29:35
26C,4,64,100,3082.575,630.1,85.55,62.6,52.975,80.775,32.25,44.4,108.825,74.45,60.025,71.25,217.125,245.925,177.425,119.825,48.825,24.35,b'UV',25 mA,b'OK Read',11:29:36
26C,4,64,100,199.175,998.975,3556,1352.475,4075.675,7211.25,1792.225,2242.6,13814.8,1378.55,1719.6,691.575,1494.975,898.125,1572.7,2134.225,1288.85,492.075,b'White IR',25 mA,b'OK Read',11:29:37
26C,4,64,100,2802.775,1489.325,3568.525,1356.925,4026.5,7177.325,1764.025,2198.2,13751.8,1336.825,1602.175,673.775,1454.275,827.55,576.075,293.875,165.975,133.975,b'White UV',25 mA,b'OK Read',11:29:38
26C,4,64,100,2693.7,584.275,108.525,87.175,105.95,105,64.5,96.65,146.05,124.1,112.2,100.6,273.675,325.025,1178.425,1963.025,1174.925,389.775,b'UV IR',25 mA,b'OK Read',11:29:39
26C,4,64,100,2413.9,1443.5,3589.4,1381.525,4083.25,7208,1796.25,2247.825,13800.475,1386.45,1664.825,702.05,1504.025,902.4,1563.925,2125.65,1292.1,499.4,b'White UV IR',25 mA,b'OK Read',11:29:40
26C,4,64,100,294.025,1993.4,6114.475,2347.25,7508.05,13385.375,3268.75,4056.8,25401.6,2411.925,3045.2,1191.4,2535.35,1338.625,919.95,439.4,263.625,221.675,b'White',50 mA,b'OK Read',11:29:42
26C,4,64,100,97.225,91.65,102.25,84.95,145.7,116.3,91.35,142.375,177.55,165.825,193.1,120.5,321.15,393.45,2080.85,3640.725,2387.275,808.775,b'IR',50 mA,b'OK Read',11:29:42
26C,4,64,100,3798.675,756.125,96,73.775,58.65,85.625,34.925,48.325,108.825,77.85,49.575,75.45,223.9,250.2,181.8,122.7,52.075,26.8,b'UV',50 mA,b'OK Read',11:29:43
26C,4,64,100,320.125,1773.425,5505.125,2148.3,6698.2,11860.425,2943.6,3684.55,22532.1,2225.775,2719.025,1115.975,2363.475,1357.875,2720.45,3911.775,2576.05,989.05,b'White IR',50 mA,b'OK Read',11:29:44
26C,4,64,100,2971.125,2483.725,6053.975,2351.725,7345.325,13157.6,3220.375,3996.725,24969.175,2369.05,2901.675,1188.275,2515,1332.2,909,439.4,263.625,226.55,b'White UV',50 mA,b'OK Read',11:29:45
26C,4,64,100,2686.575,604.9,135.65,118.475,160.825,130.85,98.075,151.5,183.275,177.125,180.05,133.075,332.475,404.15,2074.275,3632.175,2390.55,816.075,b'UV IR',50 mA,b'OK Read',11:29:46
26C,4,64,100,1885.125,1979.65,5296.45,2058.875,6359.5,11146.4,2774.325,3475.575,21200.45,2125.375,2690.325,1064.625,2250.4,1304.4,2643.775,3857.575,2563.025,986.6,b'White UV IR',50 mA,b'OK Read',11:29:47
26C,4,64,100,308.25,2114.825,6406.65,2467.975,7877,14068.7,3436.675,4263.15,26693.15,2524.725,3193.925,1253.225,2666.55,1407.05,963.775,462.225,275.025,233.85,b'White',100 mA,b'OK Read',11:29:49
26C,4,64,100,147.025,139.775,152.35,136.375,245.975,159.925,149.125,239.025,243.425,261.725,318.35,175,418.425,515.35,3414.8,6054.575,4715.975,1736.925,b'IR',100 mA,b'OK Read',11:29:50
26C,4,64,100,4253.95,838.6,102.25,80.475,62.45,88.85,36.275,50.95,111.675,82.35,65.225,79.625,232.95,260.875,190.575,128.4,53.7,26.8,b'UV',100 mA,b'OK Read',11:29:51
26C,4,64,100,350.95,1670.325,5108.625,2058.875,6177.85,11005.875,2778.35,3505.625,20919.8,2126.5,2692.925,1093.95,2297.875,1398.5,3968.95,6277.125,4880.35,1902.575,b'White IR',100 mA,b'OK Read',11:29:52
26C,4,64,100,3267.525,2914.475,6907.5,2711.65,8560.075,15338.425,3753.75,4653.7,29078.675,2744.7,3371.375,1377.925,2913.075,1522.525,1036.05,496.475,301.05,260.65,b'White UV',100 mA,b'OK Read',11:29:53
26C,4,64,100,1970.475,513.25,175.3,160.95,257.325,168,154.5,245.55,246.275,269.625,297.475,183.375,425.2,517.475,3373.175,6011.775,4714.35,1746.65,b'UV IR',100 mA,b'OK Read',11:29:54
26C,4,64,100,1119.2,1816.975,5160.8,2049.925,6204.35,10858.85,2746.125,3467.725,20682.125,2135.525,2695.525,1086.625,2279.8,1383.525,3798.1,6117.35,4841.275,1917.175,b'White UV IR',100 mA,b'OK Read',11:29:55
26C,4,64,150,105.917,476.583,1964.433,728.767,2078.833,3713.317,913.583,1145.9,7178.5,717.483,885.467,374.433,862.467,557.4,392.8,216.85,107.4,74.7,b'White',12.5 mA,b'OK Read',11:29:57
26C,4,64,150,53.75,51.933,62.6,38.75,63.067,79.7,39.417,60.083,122.183,87.233,73.067,76.15,251.8,296.517,667.333,1013.85,576.067,186.767,b'IR',12.5 mA,b'OK Read',11:29:58
26C,4,64,150,2314.3,493.383,77.917,53.65,50.45,78.617,30.45,43.533,108.817,72.95,60.883,71.25,233.717,263.733,194.217,131.25,52.067,24.367,b'UV',12.5 mA,b'OK Read',11:29:59
26C,4,64,150,120.133,491.85,1974.167,743.667,2117.95,3741.317,928.8,1170.283,7199.5,745.317,915.033,385.617,888.1,595.9,883.45,1110.867,636.833,243.6,b'White IR',12.5 mA,b'OK Read',11:30:00
26C,4,64,150,2244.75,907.333,1989.467,755.6,2107.85,3729.467,918.067,1152.867,7197.6,728.767,850.667,380.717,871.5,565.95,401.567,220.65,112.833,81.2,b'White UV',12.5 mA,b'OK Read',11:30:01
26C,4,64,150,2184.683,481.167,90.433,67.067,75.683,90.467,43,65.3,122.183,95.517,95.683,83.833,260.85,303.65,680.483,1023.367,579.333,191.633,b'UV IR',12.5 mA,b'OK Read',11:30:02
26C,4,64,150,2107.217,895.117,1997.817,769,2131.817,3742.4,935.083,1177.25,7220.5,752.833,920.25,396.783,901.667,607.3,886.367,1114.667,639,250.1,b'White UV IR',12.5 mA,b'OK Read',11:30:04
26C,4,64,150,159.667,962.333,3539.3,1317.45,4026.483,7135.85,1748.35,2177.733,13725.067,1328.917,1595.233,652.467,1402.25,775.517,597.25,275.817,167.067,125.05,b'White',25 mA,b'OK Read',11:30:06
26C,4,64,150,50.583,47.35,43.133,44.717,66.85,59.233,51.95,79.233,106.917,89.5,102.633,73.35,208.083,258.033,1099.567,1923.083,1153.233,380.033,b'IR',25 mA,b'OK Read',11:30:07
26C,4,64,150,3099.967,626.283,84.867,58.117,51.717,59.233,28.667,38.317,80.183,66.933,43.483,62.167,206.567,236.65,195.667,119.833,52.067,22.733,b'UV',25 mA,b'OK Read',11:30:08
26C,4,64,150,183.367,980.65,3521.217,1342.783,4052.983,7148.783,1781.483,2229.1,13789.983,1360.517,1706.567,677.617,1444.467,839.667,1527.417,2096.183,1276.9,490.467,b'White IR',25 mA,b'OK Read',11:30:10
26C,4,64,150,2809.1,1470.983,3524,1344.267,3992.433,7111.083,1754.617,2182.95,13723.167,1313.883,1654.367,652.467,1357.017,718.5,506.7,247.283,148.633,126.683,b'White UV',25 mA,b'OK Read',11:30:11
26C,4,64,150,2709.5,571.283,77.917,77.5,83.25,64.617,60.017,87.95,105,101.533,107.85,81.033,193,235.217,1102.483,1913.567,1159.733,386.517,b'UV IR',25 mA,b'OK Read',11:30:12
26C,4,64,150,2437.6,1429.75,3554.617,1371.1,4056.767,7147.7,1785.067,2232.583,13738.433,1364.267,1649.15,683.9,1441.45,832.533,1501.133,2082.867,1277.983,496.95,b'White UV IR',25 mA,b'OK Read',11:30:14
26C,4,64,150,276.633,1968.95,6097.8,2339.8,7473.983,13298.15,3251.267,4033.283,25350.05,2389.35,3040.85,1175,2486.35,1281.6,895.133,418.467,254.95,217.617,b'White',50 mA,b'OK Read',11:30:16
26C,4,64,150,74.3,68.733,73.733,73.033,124.883,73.233,85.083,132.35,133.65,143.65,156.567,100.6,235.217,299.367,1993.233,3549.433,2366.133,807.15,b'IR',50 mA,b'OK Read',11:30:17
26C,4,64,150,3823.967,766.8,101.567,74.517,63.067,76.467,31.35,43.533,76.367,75.2,48.717,72.65,247.283,277.983,213.2,136.95,58.583,27.617,b'UV',50 mA,b'OK Read',11:30:18
26C,4,64,150,301.933,1764.267,5545.467,2153.517,6756.233,11853.967,2944.95,3684.117,22665.75,2234.417,2852.967,1106.533,2315.983,1288.717,2653.267,3829.05,2558.15,989.05,b'White IR',50 mA,b'OK Read',11:30:20
26C,4,64,150,2252.65,2149.2,5531.567,2153.517,6614.95,11901.35,2914.5,3623.167,22786.033,2141.917,2715.533,1093.267,2349.15,1283.017,832.35,437.5,240.85,209.5,b'White UV',50 mA,b'OK Read',11:30:21
26C,4,64,150,3054.117,675.15,148.867,126.683,169.033,136.767,101.217,155.867,190.917,186.517,186.133,143.2,373.933,446.2,2070.633,3600.783,2395.417,825.017,b'UV IR',50 mA,b'OK Read',11:30:23
26C,4,64,150,1840.067,1962.833,5396.617,2052.167,6500.15,11036.55,2746.117,3444.667,21104.033,2176.517,2661.617,1066.717,2275.267,1337.2,2643.05,3819.533,2567.917,992.283,b'White UV IR',50 mA,b'OK Read',11:30:24
26C,4,64,150,313,2120.167,6389.95,2482.867,7834.75,14036.933,3427.717,4257.067,26791.483,2518.717,3100,1264.417,2715.55,1448.383,992.967,483.15,282.067,235.483,b'White',100 mA,b'OK Read',11:30:26
26C,4,64,150,147.017,140.533,154.433,135.617,245.983,161.55,147.783,238.583,244.367,261.717,313.133,179.533,440.283,536.017,3308.933,5870.067,4676.933,1749.1,b'IR',100 mA,b'OK Read',11:30:27
26C,4,64,150,4454.717,875.267,108.517,84.95,65.6,93.7,38.517,53.117,116.467,87.233,67.85,85.233,257.833,286.55,213.2,142.667,60.75,30.85,b'UV',100 mA,b'OK Read',11:30:28
26C,4,64,150,297.2,1225.05,4099.983,1603.583,4826.233,8216.033,2102.133,2670.567,15783.167,1707.967,2080.583,864.133,1834.983,1186.083,3722.183,6027.933,4801.683,1872.517,b'White IR',100 mA,b'OK Read',11:30:30
26C,4,64,150,3452.483,3004.6,6643.15,2770.5,8200.567,15611.433,3816.433,4735.983,29685.783,2635.283,3237.433,1408.317,2988.45,1563.867,1014.867,509.783,292.917,266.35,b'White UV',100 mA,b'OK Read',11:30:31
26C,4,64,150,1832.15,485.75,173.9,156.483,253.55,165.85,151.367,242.933,244.367,266.983,316.617,182.333,425.2,514.633,3259.283,5820.6,4673.667,1757.217,b'UV IR',100 mA,b'OK Read',11:30:33
26C,4,64,150,1139.767,1833,5182.35,2064.1,6245.35,10903.017,2753.283,3475.133,20857.75,2146.433,2720.767,1092.567,2299.383,1391.367,3657.933,5923.317,4788.667,1929.367,b'White UV IR',100 mA,b'OK Read',11:30:34
26D,1,64,50,75.9,174.15,809.7,366.6,1131.5,2352.05,540.1,859.4,6414.85,771.65,928.95,312.25,737.3,466.15,324.2,182.6,74.85,58.45,b'White',12.5 mA,b'OK Read',11:30:46
26D,1,64,50,37.95,32.1,33.4,26.85,37.85,32.3,24.2,44.4,85.9,67.7,67.85,56.6,158.3,188.2,578.25,901.6,605.35,190,b'IR',12.5 mA,b'OK Read',11:30:47
26D,1,64,50,1005.4,238.3,70.95,49.2,41.65,48.45,18.8,31.35,97.35,67.7,73.05,67.05,239.75,273.7,201.5,136.95,52.05,24.35,b'UV',12.5 mA,b'OK Read',11:30:48
26D,1,64,50,113.8,206.2,826.4,388.95,1146.65,2342.35,558.9,896,6454.95,821.25,975.9,350,827.8,573.1,819.2,1032.85,667.2,248.5,b'White IR',12.5 mA,b'OK Read',11:30:49
26D,1,64,50,1052.8,389.5,834.75,402.4,1131.5,2335.9,548.15,875.1,6420.55,803.2,908.1,341.6,805.15,538.85,372.35,216.85,97.65,73.1,b'White UV',12.5 mA,b'OK Read',11:30:49
26D,1,64,50,1019.6,252.05,79.3,62.6,64.35,58.15,32.25,54.85,114.55,92.5,104.4,81.75,266.9,312.2,643.95,953,624.9,204.65,b'UV IR',12.5 mA,b'OK Read',11:30:50
26D,1,64,50,1024.35,394.1,847.25,415.8,1158,2352.05,564.25,898.6,6437.75,828.05,981.15,356.25,827.8,573.1,819.2,1032.85,670.45,253.35,b'White UV IR',12.5 mA,b'OK Read',11:30:51
26D,1,64,50,151.75,357.45,1464.95,675.1,2157.05,4507,1042.55,1658.75,12291.3,1477.85,1758.75,591,1325.35,782.65,534.45,285.3,136.7,112.05,b'White',25 mA,b'OK Read',11:30:53
26D,1,64,50,75.9,64.15,75.15,53.65,79.45,61.4,45.7,78.35,126,112.8,140.9,92.2,289.5,342.15,1108.35,1820.35,1275.8,409.25,b'IR',25 mA,b'OK Read',11:30:54
26D,1,64,50,1422.75,311.6,75.15,58.1,45.4,48.45,18.8,33.95,97.35,69.95,73.05,67.05,226.15,260.9,197.15,131.25,52.05,24.35,b'UV',25 mA,b'OK Read',11:30:55
26D,1,64,50,180.2,384.95,1494.2,706.4,2210.05,4536.1,1074.8,1708.4,12319.9,1527.45,1758.75,620.35,1379.65,855.35,1441.25,1974.45,1363.7,501.85,b'White IR',25 mA,b'OK Read',11:30:56
26D,1,64,50,1403.75,609.45,1490,710.9,2168.4,4516.7,1047.95,1664,12262.65,1482.35,1696.15,597.3,1325.35,782.65,534.45,285.3,139.95,116.95,b'White UV',25 mA,b'OK Read',11:30:56
26D,1,64,50,1327.9,316.2,100.15,89.4,94.6,71.1,53.75,86.2,131.75,121.85,140.9,100.6,289.5,342.15,1108.35,1820.35,1279.1,414.15,b'UV IR',25 mA,b'OK Read',11:30:57
26D,1,64,50,1308.9,614.05,1515.05,737.7,2217.6,4542.55,1080.15,1716.25,12325.65,1532,1758.75,626.6,1379.65,851.05,1432.5,1963.05,1366.95,511.55,b'White UV IR',25 mA,b'OK Read',11:30:58
26D,1,64,50,246.6,696.55,2545.95,1193.75,4045.4,8487.4,1950.75,3085.05,22824.2,2700.7,3225.25,1054.15,2284.3,1227.45,827.95,416.55,214.8,194.9,b'White',50 mA,b'OK Read',11:31:00
26D,1,64,50,99.6,91.65,100.15,84.95,128.65,84,80.6,133.2,166.1,166.95,187.9,123.65,334.75,410.55,1940.65,3389.65,2597.2,862.35,b'IR',50 mA,b'OK Read',11:31:01
26D,1,64,50,1768.9,371.2,79.3,71.55,49.2,51.7,21.5,36.55,97.35,72.2,57.4,69.15,230.7,265.15,192.75,131.25,52.05,24.35,b'UV',50 mA,b'OK Read',11:31:02
26D,1,64,50,298.75,737.8,2562.65,1242.95,4087.05,8448.65,1993.75,3160.8,22675.3,2766.15,3209.6,1104.45,2370.25,1364.3,2558.35,3669.25,2756.7,1037.75,b'White IR',50 mA,b'OK Read',11:31:03
26D,1,64,50,1655.1,971.5,2575.2,1234,4049.2,8471.25,1953.45,3087.65,22772.65,2705.2,3235.7,1062.5,2288.85,1231.7,827.95,416.55,218.05,199.75,b'White UV',50 mA,b'OK Read',11:31:04
26D,1,64,50,1508.1,371.2,129.4,120.7,147.6,96.95,86,143.65,171.85,176,203.55,132.05,339.25,410.55,1936.3,3383.95,2600.45,867.25,b'UV IR',50 mA,b'OK Read',11:31:05
26D,1,64,50,1408.5,944,2537.6,1251.85,3996.2,8248.35,1953.45,3092.9,22159.8,2707.5,3240.9,1089.75,2325,1342.9,2510.15,3629.3,2753.45,1042.65,b'White UV IR',50 mA,b'OK Read',11:31:06
26D,1,64,50,298.75,902.75,3113.6,1488.85,5089.9,10736.1,2464,3889.6,28729.3,3370.8,3914.15,1320.3,2840.7,1492.6,985.65,490.75,257.1,238.75,b'White',100 mA,b'OK Read',11:31:08
26D,1,64,50,151.75,137.5,150.25,134.15,219.5,126,137.05,232.5,229.1,266.25,328.8,178.15,429.7,526.05,3241.75,5792.05,5174.9,1851.4,b'IR',100 mA,b'OK Read',11:31:09
26D,1,64,50,2044,421.6,83.45,80.5,53,54.9,24.2,36.55,97.35,74.45,57.4,71.25,230.7,265.15,192.75,131.25,52.05,24.35,b'UV',100 mA,b'OK Read',11:31:10
26D,1,64,50,360.4,829.45,2742.15,1359.15,4401.15,8959.1,2152.3,3414.2,23946.8,2989.5,3606.2,1213.4,2573.8,1535.35,3868.2,6054.55,5334.35,2031.7,b'White IR',100 mA,b'OK Read',11:31:11
26D,1,64,50,1821.1,1168.55,3063.5,1484.35,4949.85,10390.4,2388.75,3769.45,27812.9,3271.55,3908.9,1286.75,2759.25,1449.8,959.4,479.35,253.85,238.75,b'White UV',100 mA,b'OK Read',11:31:12
