Fruit,spot,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time,Fruit.1,phenols (FW),phenols (DW),carotene (FW),carotene (DW),%DM
39,3,64,100,0.866530544,0.520725295,0.547189057,0.361071201,0.41652011,0.67846703,0.55714725,0.611967385,0.815221496,0.771475251,1.323300541,0.81177224,1.310999495,1.263045619,0.950296039,1.175796545,0.669155116,0.578107027,b'White',25 mA,b'OK Read',12:01:03,39,65.77039091,335.5529717,5.847824449,29.83492791,19.60059855
40,1,64,100,0.790443439,0.458223658,0.479996436,0.354557891,0.410039094,0.638839692,0.572046439,0.646967239,0.779932984,0.825462249,1.1512217,0.802678607,1.126424575,1.105854227,0.816298224,0.968195475,0.706791373,0.622904718,b'White',25 mA,b'OK Read',12:12:59,40,63.70532365,352.6898484,5.469439671,30.28029273,18.06270408
40,2,64,100,0.754254496,0.470582165,0.495076116,0.34538954,0.390631835,0.615563764,0.567467961,0.627670115,0.754773071,0.77738524,1.199140917,0.770319159,1.141262729,1.172521459,0.843801399,1.048695534,0.701143886,0.607899045,b'White',25 mA,b'OK Read',12:21:10,40,63.70532365,352.6898484,5.469439671,30.28029273,18.06270408
40,3,64,100,0.896501512,0.449947794,0.453586487,0.368122935,0.407943158,0.597359709,0.595110415,0.664055922,0.754094428,0.840659253,1.052090502,0.818172155,1.08195438,1.038972298,0.815836896,0.962068964,0.703866536,0.634677207,b'White',25 mA,b'OK Read',12:32:59,40,63.70532365,352.6898484,5.469439671,30.28029273,18.06270408
41,1,64,100,1.417348454,0.50722792,0.531017397,0.344601333,0.391234635,0.648113309,0.571285531,0.634037156,0.707664752,0.812784791,1.009466461,0.789142209,1.041512268,1.030155372,0.783343897,0.930373193,0.678244196,0.590062517,b'White',25 mA,b'OK Read',12:45:58,41,66.2438373,602.3454075,8.882894933,80.77084883,10.9976496
41,2,64,100,1.379386449,0.461642855,0.460632745,0.342573645,0.379204399,0.561099728,0.567371469,0.629588346,0.686757982,0.79851648,1.02295109,0.783858989,0.995431428,0.961019733,0.770016931,0.928896162,0.667250258,0.592696989,b'White',25 mA,b'OK Read',12:53:41,41,66.2438373,602.3454075,8.882894933,80.77084883,10.9976496
41,3,64,100,1.527065716,0.828123889,0.965892137,0.426533836,0.503924238,1.235681134,0.613367465,0.674107467,0.904246721,0.870867766,1.71319671,0.869206654,1.945353045,1.958251549,1.140200132,1.388921502,0.714716426,0.623835458,b'White',25 mA,b'OK Read',13:01:55,41,66.2438373,602.3454075,8.882894933,80.77084883,10.9976496
42,1,64,100,1.272769745,0.399652086,0.389390421,0.333042411,0.383092199,0.549706023,0.546479441,0.623641972,0.698439432,0.805876456,1.011406349,0.774238353,0.931279201,0.835135818,0.727040329,0.847378295,0.673648737,0.599299138,b'White',25 mA,b'OK Read',13:18:35,42,58.55029723,306.1268939,6.334503885,33.11959273,19.12615272
42,2,64,100,1.64642091,0.501339158,0.507011335,0.361659555,0.41385747,0.677108757,0.577192608,0.64788302,0.764044224,0.827615605,1.136208261,0.818281541,1.077891861,1.015818379,0.809964912,0.969312957,0.686168875,0.61196072,b'White',25 mA,b'OK Read',13:26:01,42,58.55029723,306.1268939,6.334503885,33.11959273,19.12615272
42,3,64,100,1.45227581,0.721806947,0.860472409,0.420806246,0.509346412,1.229484019,0.604057361,0.664713977,0.919703378,0.84779389,1.583286744,0.856946103,1.738216547,1.635191108,1.003141664,1.164877294,0.70566206,0.6227751,b'White',25 mA,b'OK Read',13:33:32,42,58.55029723,306.1268939,6.334503885,33.11959273,19.12615272
43,1,64,100,0.935640751,0.384142703,0.401992467,0.314617454,0.369121192,0.565066042,0.522390503,0.512130123,0.474598679,0.454893539,0.6239831,0.672793291,1.273216793,1.063573091,0.683930304,0.781183784,0.620277767,0.536053352,b'White',25 mA,b'OK Read',09:10:11,43,82.82170373,572.6850976,0.345728692,2.390601262,14.46199737
43,2,64,100,1.012373915,0.367937077,0.366941462,0.319034881,0.378297735,0.526729543,0.508986083,0.482876772,0.43746295,0.411559808,0.590592589,0.633972602,1.207390082,1.015587857,0.660800311,0.771874945,0.614481276,0.530163227,b'White',25 mA,b'OK Read',09:20:50,43,82.82170373,572.6850976,0.345728692,2.390601262,14.46199737
43,3,64,100,1.297360785,0.371220331,0.349152198,0.341228858,0.384752794,0.49794985,0.472482948,0.462332607,0.410873897,0.411974701,0.509039333,0.589087612,1.156895953,0.925908828,0.647824817,0.782058655,0.581436872,0.524665907,b'White',25 mA,b'OK Read',09:29:46,43,82.82170373,572.6850976,0.345728692,2.390601262,14.46199737
44,1,64,100,1.113551666,0.429178755,0.444233558,0.319076183,0.374432825,0.586033168,0.468101839,0.471685163,0.468850753,0.428508571,0.479623456,0.586166613,1.055247823,0.919357495,0.659147069,0.75094074,0.563925273,0.504741964,b'White',25 mA,b'OK Read',09:38:18,44,81.28476972,584.2895779,0.208017858,1.495269863,13.91172679
44,2,64,100,1.064189009,0.366071806,0.35417401,0.319151795,0.375874517,0.520539183,0.491519038,0.469968361,0.457486967,0.400360586,0.469272261,0.601677499,1.10488326,0.938367654,0.704517612,0.820495133,0.578602608,0.508265134,b'White',25 mA,b'OK Read',09:48:34,44,81.28476972,584.2895779,0.208017858,1.495269863,13.91172679
44,3,64,100,1.147795668,0.448732183,0.458203749,0.342886136,0.391114504,0.582240925,0.526729856,0.508257346,0.441288385,0.450435483,0.514869175,0.617949901,1.20077565,1.011764245,0.708057797,0.822160831,0.611609611,0.546911599,b'White',25 mA,b'OK Read',09:58:28,44,81.28476972,584.2895779,0.208017858,1.495269863,13.91172679
45,1,64,100,1.039219733,0.442396429,0.487793975,0.346545083,0.421065832,0.66938386,0.529799524,0.538019718,0.521491259,0.525521802,0.637604565,0.663690991,1.207613623,1.118910944,0.715842737,0.825170844,0.628688057,0.563442562,b'White',25 mA,b'OK Read',10:11:18,45,101.9429544,733.7592338,0.056624439,0.407568182,13.89324313
45,2,64,100,1.13570655,0.489990139,0.535532636,0.375600194,0.454483049,0.716481413,0.589725133,0.587036012,0.523871852,0.546063425,0.58903389,0.698970274,1.167806935,0.991542431,0.706362576,0.801851014,0.652728167,0.586456252,b'White',25 mA,b'OK Read',10:24:55,45,101.9429544,733.7592338,0.056624439,0.407568182,13.89324313
45,3,64,100,1.134080143,0.429000901,0.429545049,0.361008252,0.428899972,0.602421254,0.563423889,0.552428276,0.493041519,0.504904502,0.6257148,0.672986909,1.128200843,0.923915676,0.682117657,0.766209597,0.632133463,0.569970217,b'White',25 mA,b'OK Read',10:33:05,45,101.9429544,733.7592338,0.056624439,0.407568182,13.89324313
46,1,64,100,1.043244579,0.443807567,0.462838587,0.327739727,0.376664016,0.596903331,0.517565467,0.497549744,0.42378929,0.425687979,0.484314155,0.604866939,1.12225228,0.94914074,0.635293583,0.701688701,0.607472826,0.527837554,b'White',25 mA,b'OK Read',10:42:07,46,96.04188219,704.8142257,0.066871506,0.490744115,13.62655274
46,2,64,100,1.022376269,0.385491781,0.392386942,0.325789818,0.373624862,0.540769031,0.536282394,0.511849529,0.431374317,0.434039934,0.4606281,0.624443949,1.136554018,0.952940186,0.663769512,0.770546047,0.589215016,0.517868235,b'White',25 mA,b'OK Read',10:50:07,46,96.04188219,704.8142257,0.066871506,0.490744115,13.62655274
46,3,64,100,1.114976505,0.418242641,0.419428038,0.342201232,0.393912264,0.568280941,0.513444167,0.491421371,0.430618449,0.42633854,0.547239907,0.615730105,1.190291109,0.996825846,0.680299904,0.757539461,0.591781895,0.5282719,b'White',25 mA,b'OK Read',10:58:17,46,96.04188219,704.8142257,0.066871506,0.490744115,13.62655274
47,1,64,100,0.885496893,0.332459201,0.326061517,0.300385491,0.350211928,0.463240432,0.477186197,0.468134723,0.419151257,0.417764788,0.498714605,0.588692375,0.974147301,0.789488417,0.582983665,0.661137267,0.58731788,0.500397811,b'White',25 mA,b'OK Read',12:00:34,47,96.16396937,673.5929603,0.123306902,0.863719145,14.27627292
47,2,64,100,1.045688099,0.436938358,0.478191077,0.325325759,0.390795226,0.656794748,0.521541868,0.502097397,0.469866162,0.441251084,0.573646939,0.624598104,1.237108567,1.096730295,0.706180927,0.807721201,0.615830679,0.539399106,b'White',25 mA,b'OK Read',12:09:11,47,96.16396937,673.5929603,0.123306902,0.863719145,14.27627292
47,3,64,100,1.123603686,0.363738709,0.350305831,0.329862005,0.378805105,0.511022083,0.496312976,0.474011454,0.411039834,0.413059339,0.526150886,0.595512596,1.133449385,0.905437229,0.623091711,0.722032271,0.586454105,0.526368956,b'White',25 mA,b'OK Read',12:21:39,47,96.16396937,673.5929603,0.123306902,0.863719145,14.27627292
48,1,64,100,0.754340604,0.324871124,0.324361608,0.299569014,0.349252975,0.468701054,0.487499119,0.472592464,0.413679162,0.411983591,0.499547146,0.583046853,0.951894263,0.752834652,0.555601152,0.655148472,0.574827974,0.512520121,b'White',25 mA,b'OK Read',12:37:55,48,102.4021118,718.9258982,0.1041839,0.731435151,14.24376449
48,2,64,100,0.897724019,0.419001453,0.44182767,0.326852336,0.394484553,0.62861723,0.488559447,0.482895159,0.436482297,0.42749647,0.560190256,0.601234281,1.118010041,0.915826446,0.611674851,0.683100893,0.5988477,0.526642045,b'White',25 mA,b'OK Read',12:54:24,48,102.4021118,718.9258982,0.1041839,0.731435151,14.24376449
48,3,64,100,0.961422848,0.461883432,0.50505802,0.355209284,0.412253648,0.708638036,0.48426082,0.476724454,0.441249462,0.441305669,0.585507,0.592733331,1.102225714,0.931500782,0.625892876,0.724114275,0.573751549,0.511690052,b'White',25 mA,b'OK Read',13:03:28,48,102.4021118,718.9258982,0.1041839,0.731435151,14.24376449
49,1,64,100,0.940073469,0.419047821,0.445144342,0.368575033,0.457569503,0.66965632,0.598527568,0.627449945,0.66370761,0.652149003,0.726510824,0.756466841,1.055820906,0.926249672,0.680670005,0.770627148,0.674249378,0.602174078,b'White',25 mA,b'OK Read',13:21:04,49,123.8564677,978.1217293,0.261275364,2.063348937,12.6626844
49,2,64,100,1.014111486,0.416128784,0.41207748,0.38402456,0.462818617,0.62429447,0.615835102,0.623609656,0.710675414,0.627028736,0.793097757,0.779167359,1.02268338,0.860800971,0.699610006,0.778638596,0.673478184,0.597922417,b'White',25 mA,b'OK Read',13:29:42,49,123.8564677,978.1217293,0.261275364,2.063348937,12.6626844
49,3,64,100,0.988258901,0.463441809,0.495033222,0.37428513,0.456641077,0.725335939,0.599526577,0.615270115,0.677226569,0.619793965,0.826830236,0.756770555,1.11621311,0.945369087,0.706440168,0.797206737,0.646123271,0.585285537,b'White',25 mA,b'OK Read',13:37:47,49,123.8564677,978.1217293,0.261275364,2.063348937,12.6626844
50,1,64,100,0.584141835,0.336995407,0.327979479,0.315415252,0.362000261,0.477402379,0.481461542,0.476725062,0.412432335,0.415784802,0.459502093,0.577528042,0.93668977,0.760886615,0.573801904,0.675144538,0.602214117,0.528835512,b'White',25 mA,b'OK Read',13:50:49,50,92.21571453,732.6661068,0.225464845,1.79134816,12.58632188
50,2,64,100,0.57496269,0.359497583,0.362266651,0.319530773,0.368360634,0.518209812,0.488640857,0.489434251,0.435332815,0.439859054,0.51285802,0.586299531,0.946392966,0.758106877,0.570834655,0.649383282,0.596497726,0.527766807,b'White',25 mA,b'OK Read',13:59:00,50,92.21571453,732.6661068,0.225464845,1.79134816,12.58632188
50,3,64,100,0.677865481,0.379324846,0.394385085,0.315600923,0.375379781,0.546204537,0.525653869,0.528907898,0.437070264,0.48852343,0.511834152,0.609357132,0.971906635,0.784600884,0.581031304,0.66050187,0.580784143,0.526222832,b'White',25 mA,b'OK Read',14:06:57,50,92.21571453,732.6661068,0.225464845,1.79134816,12.58632188
51,1,64,100,1.51156494,0.466195754,0.450636809,0.412753941,0.500936398,0.700094264,0.669805124,0.729131697,0.844277493,0.871958467,1.138784067,0.872961583,1.087018694,0.976346611,0.823100118,0.940531239,0.73087015,0.665345671,b'White',25 mA,b'OK Read',08:45:19,51,94.03043876,791.8957523,0.680158812,5.728090619,11.87409308
51,2,64,100,1.462425061,0.832949437,1.025768232,0.537497023,0.694199812,1.474057624,0.728584531,0.769913154,1.034323001,0.905144176,1.754472696,0.936967528,1.734362881,1.646036437,1.018903433,1.15738107,0.762765579,0.676508956,b'White',25 mA,b'OK Read',08:53:06,51,94.03043876,791.8957523,0.680158812,5.728090619,11.87409308
51,3,64,100,1.278562419,0.727969763,0.867529369,0.452414906,0.584799677,1.246383972,0.705586789,0.756824459,1.057399844,0.918429797,1.615713468,0.912244507,1.602316135,1.548407495,0.984676145,1.179783515,0.751459681,0.675674762,b'White',25 mA,b'OK Read',09:00:59,51,94.03043876,791.8957523,0.680158812,5.728090619,11.87409308
52,1,64,100,1.025834,0.456625035,0.459833495,0.381497623,0.46990133,0.71081712,0.660822008,0.705492445,0.757734624,0.803705158,0.839798318,0.827516175,1.096586404,0.960491138,0.759933844,0.867145152,0.717684838,0.648415496,b'White',25 mA,b'OK Read',09:09:04,52,131.8147715,1061.308183,0.722347309,5.815987855,12.42002782
52,2,64,100,0.975882579,0.652641286,0.748772779,0.425991662,0.549533915,1.074250237,0.683368407,0.737126164,0.872726051,0.854296449,1.103169913,0.870656832,1.300078231,1.159092252,0.851751071,0.950385244,0.733629285,0.646647061,b'White',25 mA,b'OK Read',09:21:35,52,131.8147715,1061.308183,0.722347309,5.815987855,12.42002782
52,3,64,100,0.928738435,0.849886381,1.105333634,0.492003268,0.626973469,1.615636329,0.673516628,0.727567072,1.015293005,0.876054282,1.386341885,0.885060456,2.037672048,1.784927305,1.056887906,1.200487158,0.729532445,0.643719931,b'White',25 mA,b'OK Read',09:29:26,52,131.8147715,1061.308183,0.722347309,5.815987855,12.42002782
53,1,64,100,0.589053462,0.398424438,0.440350821,0.308961921,0.376709572,0.620523659,0.556255317,0.587083058,0.611711712,0.612681878,0.632546564,0.704276956,1.047141895,0.936822387,0.702860377,0.799550592,0.640415591,0.559711824,b'White',25 mA,b'OK Read',09:44:47,53,168.3453041,1255.194162,1.124023644,8.380797571,13.41189349
53,2,64,100,1.14501455,0.458803039,0.474823889,0.336654572,0.409989399,0.663202553,0.611873144,0.653998324,0.681234048,0.713804051,0.817820254,0.780695116,1.163517721,1.037128904,0.79167516,0.904619026,0.669919802,0.593735759,b'White',25 mA,b'OK Read',09:53:53,53,168.3453041,1255.194162,1.124023644,8.380797571,13.41189349
53,3,64,100,1.139605889,0.621522406,0.729258492,0.408285829,0.515968835,1.003919889,0.646929621,0.715604953,0.781703382,0.887395478,0.981785519,0.852594557,1.301411334,1.167888592,0.856798943,0.983524768,0.69796892,0.628937186,b'White',25 mA,b'OK Read',10:01:46,53,168.3453041,1255.194162,1.124023644,8.380797571,13.41189349
54,1,64,100,1.189184595,0.420913265,0.407365066,0.375583608,0.455772111,0.638492417,0.643551606,0.692984558,0.723765743,0.801580112,0.91883036,0.83180773,1.132603832,1.000553798,0.779622811,0.893998561,0.706772606,0.642566444,b'White',25 mA,b'OK Read',10:10:53,54,182.0004352,1327.259861,1.15251541,8.404855957,13.71249449
54,2,64,100,1.099133947,0.469334383,0.49711185,0.390574213,0.479564788,0.726557527,0.653766904,0.713436775,0.800563948,0.874356719,1.124567748,0.851736781,1.122334109,1.002631177,0.809110909,0.952998587,0.712029746,0.646038112,b'White',25 mA,b'OK Read',10:19:13,54,182.0004352,1327.259861,1.15251541,8.404855957,13.71249449
54,3,64,100,1.007559115,0.683222959,0.7885229,0.434385857,0.550434489,1.147353754,0.635998846,0.692479372,0.908829549,0.870042412,1.284355387,0.849960898,1.341134317,1.203745339,0.89054523,1.007845591,0.707204229,0.638591298,b'White',25 mA,b'OK Read',10:38:02,54,182.0004352,1327.259861,1.15251541,8.404855957,13.71249449
55,1,64,100,0.836813263,0.589177345,0.636874552,0.388008965,0.482602988,0.855929883,0.622139437,0.69373632,0.828880202,0.85816131,1.099480237,0.823432901,1.182321362,1.064629565,0.800266362,0.93254366,0.727336724,0.6465272,b'White',25 mA,b'OK Read',10:49:17,55,147.6342214,1050.03889,0.854379305,6.076717774,14.05988128
55,2,64,100,1.385597443,0.570344048,0.615976445,0.389749451,0.481582755,0.846256744,0.676222862,0.735769702,0.89826337,0.879391767,1.123139658,0.889220507,1.194618208,1.083315053,0.856068622,0.964971163,0.730831955,0.648361665,b'White',25 mA,b'OK Read',10:58:16,55,147.6342214,1050.03889,0.854379305,6.076717774,14.05988128
55,3,64,100,1.348006411,0.543291986,0.580378213,0.395638332,0.484819403,0.851300253,0.687507176,0.734445252,0.867976849,0.88933923,1.150876085,0.877091553,1.130320947,1.022947028,0.817099286,0.958054095,0.715790272,0.648129483,b'White',25 mA,b'OK Read',11:06:31,55,147.6342214,1050.03889,0.854379305,6.076717774,14.05988128
56,1,64,100,1.030842623,0.396105981,0.403322148,0.315218629,0.364751357,0.535093007,0.506110529,0.532683635,0.524668836,0.516504567,0.5275819,0.672584809,1.013104601,0.872295152,0.661347138,0.734258618,0.611028506,0.537517744,b'White',25 mA,b'OK Read',11:49:29,56,145.7274271,982.8156074,0.491354669,3.313796496,14.82754506
56,2,64,100,1.109962619,0.421223372,0.450167239,0.33310334,0.402508176,0.657702874,0.518048406,0.534028014,0.538194407,0.516526343,0.594338075,0.676483493,1.20538412,1.029538475,0.72799805,0.833152402,0.599881068,0.532614671,b'White',25 mA,b'OK Read',11:57:32,56,145.7274271,982.8156074,0.491354669,3.313796496,14.82754506
56,3,64,100,1.01790413,0.485266252,0.549577377,0.3678533,0.453660919,0.789977662,0.606882234,0.656657807,0.633169066,0.72624097,0.673449858,0.766573056,1.262191476,1.088021169,0.771321158,0.866343143,0.656081228,0.588292473,b'White',25 mA,b'OK Read',12:05:26,56,145.7274271,982.8156074,0.491354669,3.313796496,14.82754506
57,1,64,100,1.331857341,0.515447715,0.536652632,0.391156788,0.47629754,0.766336573,0.678302526,0.746652276,0.78572502,0.904735721,0.87369382,0.865448103,1.168705092,1.003320584,0.77116053,0.857128064,0.7359134,0.666243737,b'White',25 mA,b'OK Read',12:25:24,57,144.2913919,1125.616092,0.516052534,4.025722037,12.81888141
57,2,64,100,0.758749191,0.481802314,0.485132099,0.391359739,0.47308964,0.711189078,0.621320934,0.674384077,0.785585489,0.792529614,0.997617475,0.795931246,1.029862381,0.924752437,0.763150436,0.910237938,0.706308655,0.631689091,b'White',25 mA,b'OK Read',12:33:34,57,144.2913919,1125.616092,0.516052534,4.025722037,12.81888141
57,3,64,100,0.759023035,0.579436925,0.695821822,0.41731643,0.526424822,0.989455192,0.633002674,0.677652492,0.75507512,0.803149644,0.843550813,0.803024198,1.237814044,1.071337503,0.805390834,0.924946116,0.688873208,0.624106828,b'White',25 mA,b'OK Read',12:45:37,57,144.2913919,1125.616092,0.516052534,4.025722037,12.81888141
58,1,64,100,0.654861895,0.488104451,0.54972471,0.353081457,0.436507519,0.794355975,0.611375736,0.661741657,0.614049181,0.738243024,0.660943319,0.751839655,1.185471189,1.041726363,0.720720262,0.816183438,0.679436309,0.600538049,b'White',25 mA,b'OK Read',12:53:27,58,154.1919549,1173.447721,0.594154467,4.521696384,13.14007877
58,2,64,100,0.728165593,0.399836677,0.416605195,0.348585124,0.420083596,0.626498462,0.56134447,0.598181595,0.650625551,0.666902055,0.776660415,0.720979715,1.029064335,0.910432344,0.728691536,0.831291947,0.670335208,0.592255727,b'White',25 mA,b'OK Read',13:01:56,58,154.1919549,1173.447721,0.594154467,4.521696384,13.14007877
58,3,64,100,1.290697326,0.41398958,0.351872914,0.395952942,0.417825755,0.554502888,0.639671345,0.732629021,0.68533691,0.843710863,0.748955528,0.84106299,1.022963671,0.858327885,0.737967196,0.889524334,0.694282905,0.61772906,b'White',25 mA,b'OK Read',13:13:52,58,154.1919549,1173.447721,0.594154467,4.521696384,13.14007877
59,1,64,100,0.962865855,0.394036247,0.373852193,0.382985061,0.452567738,0.593141492,0.968857431,0.97027994,0.878410123,0.990780395,0.862851203,1.122166305,0.947945545,0.833834082,0.853667774,1.009030647,0.755170682,0.641890972,b'White',25 mA,b'OK Read',13:25:26,59,158.7402787,1129.108403,0.757329098,5.386828446,14.05890508
